MOST_SEVERE_INJURY,RD_NO,CRASH_DATE_EST_I,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE
0,342490,-1,30,1,2,0,1,12,6,3,2,0,0,0,1,-1,-1,0,0,1232,-1,-1,-1,0,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.86724826,-87.64532848
2,342480,-1,30,0,0,0,1,12,2,2,0,0,0,1,-1,-1,-1,17,-1,1433,-1,-1,1,-1,-1,-1,3,1,0,0,1,0,1,0,15,2,7,41.90541121,-87.66945824
0,342513,-1,30,0,0,0,1,10,5,2,0,-1,-1,0,-1,-1,-1,18,18,1913,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.96889481,-87.66105522
0,342447,-1,30,1,2,0,1,14,5,-1,0,0,-1,0,-1,-1,-1,28,28,1621,-1,-1,-1,1,2,-1,2,0,0,0,0,0,2,0,15,2,7,41.99743743,-87.7638592
0,342437,-1,30,1,2,0,1,11,5,-1,0,0,0,0,1,-1,-1,0,0,1214,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.8911164,-87.64864374
0,342743,-1,30,0,0,0,1,10,12,-1,0,0,0,0,1,-1,1,0,-1,622,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.73658678,-87.62559934
0,342512,-1,30,0,-1,0,1,10,6,-1,0,0,0,0,-1,-1,1,18,18,1613,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.98193705,-87.78901719
0,342444,-1,30,1,2,0,1,12,5,-1,0,0,0,0,-1,-1,1,22,-1,321,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,2,7,41.76643089,-87.60574786
0,342653,-1,30,0,0,0,1,7,5,2,0,0,0,0,-1,-1,-1,-1,-1,114,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,2,7,41.88693849,-87.62255478
0,342468,-1,30,0,0,0,1,7,3,2,0,0,0,1,-1,-1,-1,11,0,914,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,5,0,15,2,7,41.85271867,-87.63370802
0,342453,-1,30,1,2,0,1,12,5,-1,0,0,-1,0,1,-1,-1,21,0,623,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.75102047,-87.61510225
0,342433,-1,30,0,0,0,1,14,5,2,0,0,0,0,-1,-1,-1,0,-1,2432,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,2,0,15,2,7,42.00240433,-87.67194721
0,344486,-1,30,1,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,18,18,1213,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.89638915,-87.65456414
0,342722,-1,30,0,0,0,1,7,2,2,0,0,0,0,-1,-1,0,0,0,832,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,2,7,41.76483616,-87.68144179
0,342633,-1,30,-1,-1,0,1,12,5,-1,0,0,0,0,-1,-1,-1,0,0,1232,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.86544307,-87.64520381
0,342574,-1,30,0,0,0,1,7,7,0,0,0,0,0,-1,1,-1,20,11,821,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,2,7,41.80482993,-87.71956698
0,342484,-1,30,0,-1,0,1,10,7,-1,0,0,0,0,-1,-1,-1,18,14,524,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.67776039,-87.65366214
0,342459,-1,30,2,2,0,1,10,5,2,0,0,0,0,1,-1,-1,18,-1,1214,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.8912077,-87.64893961
2,342383,-1,30,0,0,0,1,0,2,4,0,0,0,1,0,-1,-1,22,17,815,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,15,2,7,41.80981121,-87.72371586
0,343991,-1,30,1,2,0,1,10,5,2,0,0,0,0,1,-1,-1,0,0,332,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.77153538,-87.57659198
0,342436,-1,30,0,0,0,1,7,5,2,0,0,0,1,1,-1,-1,32,9,1423,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,2,7,41.90733896,-87.70678363
0,342367,-1,30,1,2,0,1,0,5,2,0,0,0,1,1,-1,-1,6,-1,424,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,2,7,41.72837225,-87.55014398
0,342384,-1,30,1,2,0,1,0,1,2,0,0,0,1,1,-1,-1,33,0,821,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,15,2,7,41.81818676,-87.7237971
0,345163,1,30,0,0,-1,-1,7,5,-1,0,-1,0,0,-1,-1,1,0,0,424,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,1,0,15,2,7,41.73755557,-87.54642481
0,343666,-1,30,0,0,0,1,12,8,2,0,0,0,0,-1,-1,-1,22,17,1834,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,15,2,7,41.8941336,-87.61817915
0,342718,-1,30,0,0,0,1,7,2,2,0,0,0,0,-1,-1,-1,0,-1,221,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,15,2,7,41.81487445,-87.60846411
0,342587,-1,30,2,0,0,1,10,5,-1,0,-1,-1,0,-1,-1,-1,18,0,531,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,15,2,7,41.68559378,-87.60677092
0,342467,-1,30,0,0,0,1,14,5,2,0,0,0,0,1,-1,-1,0,0,1532,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.88928966,-87.75524749
0,342354,-1,30,0,0,0,1,12,3,6,0,0,0,0,-1,-1,-1,22,0,2232,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,14,2,7,41.71411887,-87.64314541
0,342337,-1,30,0,0,0,1,7,6,-1,0,0,0,0,-1,-1,1,0,-1,1831,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,2,7,41.89466267,-87.63558372
0,342335,-1,10,0,0,0,1,7,12,-1,0,0,0,0,-1,-1,-1,20,-1,131,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,2,7,41.86683145,-87.62566961
0,343953,-1,30,0,0,0,1,14,5,2,0,0,-1,0,-1,-1,-1,23,-1,1532,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.88928966,-87.75524749
0,342379,-1,15,0,0,0,1,11,7,25,0,0,-1,0,-1,1,-1,0,0,735,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.76579077,-87.66396689
0,342362,-1,30,1,2,0,1,14,6,4,0,0,0,1,-1,-1,-1,0,0,1832,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.89329935,-87.63403946
0,348496,-1,30,0,0,0,1,5,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,2221,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,14,2,7,41.73497193,-87.66926972
0,343360,-1,30,1,2,0,1,10,5,-1,0,0,0,0,-1,-1,-1,18,0,2211,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.69140014,-87.71907624
0,342364,-1,30,1,2,0,1,7,5,-1,0,0,0,0,-1,-1,-1,17,-1,914,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,2,7,41.85104421,-87.63481977
0,342358,1,30,0,0,0,1,14,5,2,0,0,0,0,-1,-1,-1,18,11,2525,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,14,2,7,41.91726223,-87.72763137
0,342347,-1,30,0,0,0,1,12,6,-1,0,0,0,0,-1,-1,-1,17,0,1032,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.84252929,-87.71000666
0,342333,-1,30,1,2,0,1,12,5,-1,0,0,0,0,-1,-1,-1,0,0,132,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.86723871,-87.61935216
3,342320,-1,35,1,2,0,1,10,2,4,0,0,0,1,-1,-1,-1,16,18,2533,-1,-1,-1,-1,-1,-1,3,2,0,2,0,0,1,0,14,2,7,41.90939086,-87.75584752
0,342305,-1,45,1,2,0,1,12,5,1,0,0,0,0,1,-1,-1,22,22,511,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.71397662,-87.62834094
0,342295,-1,40,0,0,0,2,10,3,11,4,0,1,1,-1,-1,-1,28,29,114,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.88614049,-87.61427411
0,343795,-1,30,1,2,0,1,14,2,-1,0,0,0,0,1,-1,-1,17,16,1232,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.86711966,-87.6452815
0,342373,-1,30,0,0,0,1,0,2,-1,0,0,0,0,-1,-1,-1,17,-1,1121,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,3,0,14,2,7,41.89626365,-87.709784
0,342661,-1,30,0,0,0,1,7,12,-1,0,0,0,0,-1,-1,1,0,-1,313,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,2,7,41.78071009,-87.60705018
0,342623,-1,35,4,0,0,1,12,3,-1,0,0,-1,0,-1,-1,-1,32,25,333,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.76606401,-87.57273841
0,342377,-1,30,0,0,0,1,12,2,-1,0,0,0,0,-1,-1,-1,17,16,114,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.88094127,-87.62064844
0,342376,-1,20,0,0,0,1,14,6,1,0,0,0,0,-1,-1,-1,20,20,2432,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,42.00438291,-87.66346831
0,342327,-1,20,0,0,0,1,12,2,2,0,0,12,0,-1,-1,-1,-1,-1,2024,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.97633013,-87.65216776
2,342266,-1,30,1,2,0,1,9,5,2,0,0,0,1,-1,-1,-1,23,17,1722,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,14,2,7,41.96068491,-87.74738425
0,342366,-1,30,1,2,0,1,14,2,4,0,0,0,1,1,-1,-1,0,0,1633,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.95301194,-87.776626
0,342314,1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,1,-1,-1,912,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,2,7,41.82338754,-87.67259368
0,342827,-1,35,1,2,0,1,12,5,-1,0,0,0,0,-1,-1,-1,21,0,2533,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.90236016,-87.75571651
0,342498,-1,30,0,0,0,1,0,5,2,0,0,0,0,-1,-1,-1,20,11,811,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.79217142,-87.79652511
0,342412,-1,20,0,0,0,1,7,7,-1,0,0,0,0,-1,1,1,11,-1,1413,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,14,2,7,41.91740411,-87.7156725
0,342357,-1,45,0,0,0,1,10,3,4,0,0,0,0,-1,-1,-1,15,-1,132,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,14,2,7,41.8614356,-87.61822664
0,342308,-1,30,1,2,0,1,10,2,4,0,-1,-1,0,1,-1,-1,7,20,1234,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.85396282,-87.67603993
0,342306,-1,30,0,0,0,1,7,5,1,0,0,0,0,-1,-1,-1,0,0,123,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.87279887,-87.62433781
0,342292,-1,30,0,0,0,1,12,3,4,0,0,0,0,-1,-1,1,21,11,824,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.79337055,-87.68417538
0,342252,-1,35,0,0,0,1,10,5,2,0,0,0,0,-1,-1,1,0,-1,432,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,14,2,7,41.70266254,-87.54024419
1,342261,-1,30,1,2,0,1,10,2,-1,0,0,0,1,-1,-1,-1,18,18,723,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,2,0,13,2,7,41.77609576,-87.64489095
0,342249,-1,25,0,0,0,1,7,6,-1,0,0,0,0,-1,-1,-1,0,0,2432,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,42.00269555,-87.67360034
0,342341,-1,30,0,1,0,1,7,5,1,0,0,0,0,-1,-1,-1,0,-1,1411,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,41.93228171,-87.70022637
0,342338,-1,25,0,0,0,1,7,5,2,0,0,1,0,-1,-1,-1,0,0,2432,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,42.00522675,-87.67282051
0,342334,-1,30,0,0,0,1,0,2,2,0,0,0,0,-1,-1,-1,17,-1,1915,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.95585661,-87.64573685
0,342254,-1,35,1,2,0,1,14,1,2,0,0,0,0,1,-1,-1,6,6,834,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.74203635,-87.74098301
0,342230,-1,30,1,2,0,1,10,5,4,0,0,0,0,-1,-1,-1,18,0,2221,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,13,2,7,41.72104844,-87.68191959
0,344370,-1,30,1,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,16,11,1522,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.88034658,-87.76471758
0,342768,-1,30,-1,-1,0,1,0,5,-1,0,0,-1,0,-1,-1,-1,18,-1,2512,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.92941889,-87.77596661
0,342344,-1,10,0,0,0,1,11,7,-1,0,0,0,0,-1,1,-1,0,-1,1621,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,13,2,7,41.97959355,-87.75858927
0,342235,-1,30,0,0,0,1,7,6,-1,0,0,0,0,-1,-1,-1,0,0,1533,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,41.87593873,-87.74915359
0,342216,-1,35,2,2,0,1,14,2,-1,0,0,0,0,-1,-1,-1,0,0,813,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,13,2,7,41.77863986,-87.73368628
2,342190,-1,30,0,0,0,1,8,5,2,0,0,0,1,1,1,-1,16,-1,1722,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,13,2,7,41.96246974,-87.73215028
0,342238,-1,25,1,2,0,1,14,5,2,0,0,-1,0,-1,-1,-1,0,-1,2413,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.99389129,-87.69936584
0,342220,-1,30,12,2,0,1,7,5,2,0,0,0,0,-1,-1,-1,20,34,2211,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.69574845,-87.70577384
0,342192,-1,0,0,12,0,1,7,12,1,4,-1,-1,0,-1,-1,-1,20,-1,1513,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,13,2,7,41.87034652,-87.77412878
0,342332,-1,30,1,2,0,1,10,5,-1,0,0,0,0,-1,-1,-1,0,-1,1413,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,13,2,7,41.92455954,-87.71684598
0,342278,-1,30,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,-1,-1,-1,824,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,13,2,7,41.79337055,-87.68417538
0,342189,-1,30,0,0,0,1,10,3,-1,0,0,0,0,-1,-1,-1,11,11,2012,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.99043125,-87.6872643
0,342183,-1,35,1,2,0,1,14,3,5,0,0,0,0,1,-1,-1,0,22,234,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,6,0,13,2,7,41.79948383,-87.58744204
0,344916,-1,30,0,0,0,1,7,5,2,0,0,-1,0,-1,-1,1,0,-1,1024,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,41.84782272,-87.70528666
0,342926,1,30,0,0,0,3,7,5,-1,0,0,0,0,-1,-1,1,0,-1,1713,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,13,2,7,41.96650755,-87.70119308
0,342476,-1,30,0,0,0,1,10,5,-1,0,0,0,0,-1,-1,-1,-1,-1,833,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,13,2,7,41.758728,-87.74153566
0,342439,-1,30,1,2,0,1,12,2,4,0,0,0,0,1,-1,1,22,0,1221,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.88946115,-87.6859537
0,342393,-1,30,0,0,0,1,14,5,4,0,0,0,0,-1,-1,-1,-1,-1,312,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,13,2,7,41.77850179,-87.60603509
0,343652,-1,35,1,2,0,1,10,5,-1,0,0,0,0,1,-1,-1,0,-1,822,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,12,2,7,41.79529335,-87.70375827
