RD_NO,PERSON_TYPE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,SEX,AGE,SAFETY_EQUIPMENT,DRIVER_ACTION,DRIVER_VISION,PHYSICAL_CONDITION,BAC_RESULT VALUE,CELL_PHONE_USE
360538,0,25,1,2,1,1,14,12,0,200,200,21,200,0,6,200,12,0,0,200,200
360541,0,30,200,200,1,1,12,5,0,200,0,21,200,1,200,200,12,200,200,200,200
360541,0,30,200,200,1,1,12,5,0,200,0,21,200,0,200,200,200,200,200,200,200
360542,5,30,1,2,0,1,9,5,0,0,0,0,0,200,200,7,0,200,200,200,200
360542,0,30,1,2,0,1,9,5,0,0,0,0,0,0,6,0,0,0,0,200,200
360545,0,30,0,0,1,1,14,5,0,0,0,17,17,0,6,0,7,0,0,200,200
360545,0,30,0,0,1,1,14,5,0,0,0,17,17,0,4,0,0,12,0,200,200
360545,1,30,0,0,1,1,14,5,0,0,0,17,17,0,4,0,200,200,200,200,200
360552,0,35,200,200,0,1,14,6,0,1,200,16,200,1,6,200,7,200,7,200,200
360552,0,35,200,200,0,1,14,6,0,1,200,16,200,0,7,200,0,200,0,200,200
360557,0,30,1,2,0,1,14,5,0,0,0,23,200,0,6,200,7,200,200,200,200
360557,0,30,1,2,0,1,14,5,0,0,0,23,200,1,5,0,0,0,0,200,200
360561,0,30,1,2,0,1,10,5,0,0,0,18,18,0,6,200,3,200,200,200,200
360561,0,30,1,2,0,1,10,5,0,0,0,18,18,0,7,0,0,0,0,200,200
360565,0,30,0,0,0,1,7,5,0,0,0,0,200,1,9,0,200,0,0,200,200
360566,0,15,0,0,1,1,7,6,0,1,0,0,200,0,8,200,6,0,0,200,200
360567,0,20,1,2,0,1,14,2,0,1,0,18,18,1,6,0,0,0,0,200,200
360567,0,20,1,2,0,1,14,2,0,1,0,18,18,0,200,200,3,200,200,200,200
360567,1,20,1,2,0,1,14,2,0,1,0,18,18,1,7,0,200,200,200,200,200
360569,0,30,0,0,0,1,11,7,0,1,0,200,200,0,200,200,12,0,0,200,200
360569,0,30,0,0,0,1,11,7,0,1,0,200,200,1,6,0,0,0,0,200,200
360569,1,30,0,0,0,1,11,7,0,1,0,200,200,0,6,0,200,200,200,200,200
360569,1,30,0,0,0,1,11,7,0,1,0,200,200,1,200,0,200,200,200,200,200
360569,1,30,0,0,0,1,11,7,0,1,0,200,200,1,200,0,200,200,200,200,200
360569,1,30,0,0,0,1,11,7,0,1,0,200,200,1,200,7,200,200,200,200,200
360570,0,30,1,2,2,1,0,3,0,0,0,6,0,1,9,0,5,0,0,200,200
360570,0,30,1,2,2,1,0,3,0,0,0,6,0,0,6,0,0,0,0,200,200
360572,0,30,0,3,0,1,7,5,0,0,0,0,0,2,200,200,200,200,200,200,200
360574,0,30,0,0,0,1,7,5,0,0,0,0,200,2,200,200,200,200,200,200,200
360584,0,30,2,2,1,1,0,5,0,0,0,0,0,1,5,200,1,1,0,200,200
360584,0,30,2,2,1,1,0,5,0,0,0,0,0,1,6,200,200,200,0,200,200
360584,1,30,2,2,1,1,0,5,0,0,0,0,0,1,200,200,200,200,200,200,200
360584,1,30,2,2,1,1,0,5,0,0,0,0,0,1,6,200,200,200,200,200,200
360586,0,30,0,0,0,1,7,7,0,0,0,32,200,1,6,7,12,0,5,200,200
360594,0,30,0,0,0,1,7,5,0,0,0,200,200,1,6,0,0,0,0,200,200
360599,0,30,1,2,0,3,12,5,0,1,0,22,11,1,200,200,2,200,200,200,200
360599,0,30,1,2,0,3,12,5,0,1,0,22,11,0,5,0,0,0,0,200,200
360599,1,30,1,2,0,3,12,5,0,1,0,22,11,0,200,7,200,200,200,200,200
360599,1,30,1,2,0,3,12,5,0,1,0,22,11,0,6,0,200,200,200,200,200
360601,0,30,0,0,0,1,9,5,0,0,0,200,200,0,6,200,200,0,0,200,200
360601,5,30,0,0,0,1,9,5,0,0,0,200,200,0,9,7,0,0,0,200,200
360601,1,30,0,0,0,1,9,5,0,0,0,200,200,0,6,200,200,200,200,200,200
360602,0,30,1,2,0,1,10,2,0,0,0,18,0,0,200,0,3,0,0,200,200
360602,0,30,1,2,0,1,10,2,0,0,0,18,0,0,5,0,12,0,0,200,200
360602,1,30,1,2,0,1,10,2,0,0,0,18,0,1,5,0,200,200,200,200,200
360609,0,30,0,0,2,3,10,5,0,1,0,18,18,2,200,200,3,200,200,200,200
360609,0,30,0,0,2,3,10,5,0,1,0,18,18,0,6,0,0,0,0,200,200
360611,0,35,200,200,0,2,14,0,0,0,0,17,200,0,6,0,200,0,0,200,200
360611,0,35,200,200,0,2,14,0,0,0,0,17,200,0,7,200,200,0,0,200,200
360611,1,35,200,200,0,2,14,0,0,0,0,17,200,0,200,200,200,200,200,200,200
360612,0,35,0,0,0,1,0,5,0,0,0,11,0,1,7,0,12,1,0,200,200
360612,0,35,0,0,0,1,0,5,0,0,0,11,0,0,5,200,200,0,0,200,200
360612,1,35,0,0,0,1,0,5,0,0,0,11,0,1,5,0,200,200,200,200,200
360613,0,30,1,2,0,3,0,5,0,0,0,17,16,1,5,200,1,200,0,200,200
360613,0,30,1,2,0,3,0,5,0,0,0,17,16,1,6,0,0,0,0,200,200
360613,1,30,1,2,0,3,0,5,0,0,0,17,16,0,200,0,200,200,200,200,200
360613,1,30,1,2,0,3,0,5,0,0,0,17,16,2,200,0,200,200,200,200,200
360613,1,30,1,2,0,3,0,5,0,0,0,17,16,2,200,200,200,200,200,200,200
360616,0,30,0,0,0,1,10,2,0,0,200,0,0,2,200,200,200,200,200,200,200
360616,0,30,0,0,0,1,10,2,0,0,200,0,0,1,8,0,0,0,0,200,200
360618,0,30,1,2,0,1,14,12,2,0,0,23,16,0,5,0,0,0,0,200,200
360618,1,30,1,2,0,1,14,12,2,0,0,23,16,0,4,0,200,200,200,200,200
360618,1,30,1,2,0,1,14,12,2,0,0,23,16,0,5,0,200,200,200,200,200
360619,0,30,200,200,0,1,10,200,0,0,200,20,0,0,6,200,6,200,200,200,200
360619,0,30,200,200,0,1,10,200,0,0,200,20,0,0,6,0,0,200,200,200,200
360624,0,30,0,0,0,1,12,5,0,200,200,17,200,0,6,200,1,0,0,200,200
360624,0,30,0,0,0,1,12,5,0,200,200,17,200,1,6,200,0,200,0,200,200
360627,0,30,1,2,1,1,10,5,0,0,0,7,18,1,4,200,3,200,0,200,200
360627,0,30,1,2,1,1,10,5,0,0,0,7,18,0,4,200,0,200,0,200,200
360629,0,30,0,0,0,1,10,5,0,0,0,16,0,0,6,0,3,0,0,200,200
360629,0,30,0,0,0,1,10,5,0,0,0,16,0,0,6,0,0,0,0,200,200
360630,0,30,0,0,0,1,8,5,0,0,0,16,12,0,6,0,3,0,0,200,200
360630,4,30,0,0,0,1,8,5,0,0,0,16,12,0,5,200,0,0,0,200,200
360631,0,30,0,0,0,1,8,1,0,0,0,200,200,1,7,200,0,200,0,200,200
360631,4,30,0,0,0,1,8,1,0,0,0,200,200,0,3,2,200,0,0,200,200
360636,0,30,0,0,0,1,11,2,0,0,0,22,0,1,5,0,2,0,0,200,200
360636,0,30,0,0,0,1,11,2,0,0,0,22,0,1,6,0,12,0,0,200,200
360640,0,30,0,0,0,1,0,5,0,0,0,0,0,1,5,0,12,0,0,200,200
360640,0,30,0,0,0,1,0,5,0,0,0,0,0,0,9,0,12,0,0,200,200
360641,0,30,2,2,0,1,0,5,0,0,0,0,0,1,6,0,1,0,0,200,200
360641,0,30,2,2,0,1,0,5,0,0,0,0,0,0,7,0,0,0,0,200,200
360643,0,30,0,0,0,1,12,2,0,1,0,21,200,1,5,0,4,0,0,200,200
360643,0,30,0,0,0,1,12,2,0,1,0,21,200,1,5,0,0,0,0,200,200
360660,0,0,0,0,200,0,7,7,0,200,0,0,200,2,200,200,200,200,200,200,200
360664,0,25,0,0,2,3,7,6,0,1,0,0,200,2,200,200,200,200,200,200,200
360665,0,30,2,2,0,1,10,5,0,0,0,18,16,0,6,200,3,200,0,200,200
360665,0,30,2,2,0,1,10,5,0,0,0,18,16,1,6,200,0,200,0,200,200
360665,1,30,2,2,0,1,10,5,0,0,0,18,16,1,6,200,200,200,200,200,200
360665,1,30,2,2,0,1,10,5,0,0,0,18,16,1,2,200,200,200,200,200,200
360665,1,30,2,2,0,1,10,5,0,0,0,18,16,1,3,200,200,200,200,200,200
360665,1,30,2,2,0,1,10,5,0,0,0,18,16,1,6,200,200,200,200,200,200
360666,0,30,200,200,200,200,7,5,2,200,200,0,200,2,200,200,200,200,200,200,200
360670,0,30,0,0,0,1,14,5,0,0,0,21,0,1,200,200,12,200,200,200,200
360670,0,30,0,0,0,1,14,5,0,0,0,21,0,0,7,200,7,0,0,200,200
360670,1,30,0,0,0,1,14,5,0,0,0,21,0,200,200,200,200,200,200,200,200
360676,0,25,0,0,0,1,2,6,0,0,0,0,0,0,6,200,200,200,200,200,200
360686,0,20,1,2,0,1,12,2,3,0,0,21,11,0,4,200,4,200,0,200,200
360686,0,20,1,2,0,1,12,2,3,0,0,21,11,0,7,200,200,200,0,200,200
360699,0,30,2,2,0,1,0,5,0,0,0,0,200,1,5,200,1,0,0,200,200
360699,0,30,2,2,0,1,0,5,0,0,0,0,200,0,5,200,200,0,0,200,200
360701,0,10,0,0,0,1,7,7,0,200,200,0,0,0,200,200,200,200,200,200,200
360701,1,10,0,0,0,1,7,7,0,200,200,0,0,0,200,200,200,200,200,200,200
360701,1,10,0,0,0,1,7,7,0,200,200,0,0,1,200,0,200,200,200,200,200
360709,0,35,2,0,0,1,3,5,0,0,200,23,200,0,200,200,7,0,0,200,200
360709,0,35,2,0,0,1,3,5,0,0,200,23,200,0,8,0,0,0,0,200,200
360711,0,30,0,0,0,1,7,7,0,0,0,200,200,0,4,0,0,0,0,200,200
360711,1,30,0,0,0,1,7,7,0,0,0,200,200,1,200,0,200,200,200,200,200
360711,1,30,0,0,0,1,7,7,0,0,0,200,200,1,200,0,200,200,200,200,200
360715,0,30,200,200,0,1,0,1,0,0,0,0,200,0,5,200,200,200,0,200,200
360715,0,30,200,200,0,1,0,1,0,0,0,0,200,1,5,200,200,0,0,200,200
360718,0,25,2,200,1,1,7,5,0,0,0,0,200,0,7,200,200,200,200,200,200
360734,0,30,0,0,0,1,7,5,0,0,0,0,200,2,200,200,200,200,200,200,200
360735,0,35,0,0,0,1,10,6,0,0,0,17,4,0,6,0,4,0,0,200,200
360735,0,35,0,0,0,1,10,6,0,0,0,17,4,1,5,0,0,0,0,200,200
360740,0,30,1,2,0,1,14,2,0,0,0,23,0,0,6,200,7,200,200,200,200
360740,0,30,1,2,0,1,14,2,0,0,0,23,0,0,7,0,0,0,0,200,200
360740,1,30,1,2,0,1,14,2,0,0,0,23,0,0,200,0,200,200,200,200,200
360740,1,30,1,2,0,1,14,2,0,0,0,23,0,0,200,0,200,200,200,200,200
360740,1,30,1,2,0,1,14,2,0,0,0,23,0,0,200,0,200,200,200,200,200
360740,1,30,1,2,0,1,14,2,0,0,0,23,0,1,200,0,200,200,200,200,200
360740,1,30,1,2,0,1,14,2,0,0,0,23,0,1,200,0,200,200,200,200,200
360741,0,30,1,2,0,1,10,2,0,0,0,18,200,1,8,0,3,0,0,200,200
360741,0,30,1,2,0,1,10,2,0,0,0,18,200,0,8,0,0,0,0,200,200
360743,0,30,0,0,1,1,10,5,0,0,0,22,200,2,200,200,2,200,200,200,200
360743,0,30,0,0,1,1,10,5,0,0,0,22,200,0,0,0,0,0,0,200,200
360743,1,30,0,0,1,1,10,5,0,0,0,22,200,0,200,200,200,200,200,200,200
360743,1,30,0,0,1,1,10,5,0,0,0,22,200,0,200,200,200,200,200,200,200
360743,1,30,0,0,1,1,10,5,0,0,0,22,200,1,6,0,200,200,200,200,200
360748,0,30,0,0,0,3,10,5,0,1,0,16,200,1,6,200,200,0,0,200,200
360748,0,30,0,0,0,3,10,5,0,1,0,16,200,0,5,0,0,0,0,200,200
360748,1,30,0,0,0,3,10,5,0,1,0,16,200,0,6,0,200,200,200,200,200
360751,0,30,0,0,0,1,10,6,0,0,0,8,200,0,4,200,12,0,0,200,200
360751,0,30,0,0,0,1,10,6,0,0,0,8,200,0,6,200,0,0,0,200,200
360757,0,30,200,2,0,1,14,2,0,0,0,32,32,0,6,200,12,200,5,200,200
360757,0,30,200,2,0,1,14,2,0,0,0,32,32,1,5,200,0,200,0,200,200
360757,1,30,200,2,0,1,14,2,0,0,0,32,32,0,5,200,200,200,200,200,200
360757,1,30,200,2,0,1,14,2,0,0,0,32,32,200,200,7,200,200,200,200,200
360761,0,30,200,200,0,1,12,5,0,200,200,0,200,0,200,200,200,200,200,200,200
360761,0,30,200,200,0,1,12,5,0,200,200,0,200,0,7,0,200,200,0,200,0
360769,0,25,1,2,1,1,10,200,0,200,200,0,200,1,200,200,200,200,200,200,200
360769,0,25,1,2,1,1,10,200,0,200,200,0,200,0,7,200,0,200,200,200,200
360772,0,30,1,2,0,1,12,6,0,0,0,21,200,1,6,200,4,200,200,200,200
360772,0,30,1,2,0,1,12,6,0,0,0,21,200,1,6,0,0,0,0,200,200
360772,1,30,1,2,0,1,12,6,0,0,0,21,200,0,200,0,200,200,200,200,200
360772,1,30,1,2,0,1,12,6,0,0,0,21,200,1,200,0,200,200,200,200,200
360780,0,30,0,0,0,1,7,5,0,0,0,0,21,0,200,200,200,200,200,200,200
360784,0,30,0,0,0,1,10,6,0,1,200,16,200,0,4,200,3,200,0,200,200
360784,0,30,0,0,0,1,10,6,0,1,200,16,200,1,7,200,0,200,0,200,200
360786,0,0,0,0,200,200,7,7,0,200,200,0,0,2,200,200,200,200,200,200,200
360787,0,30,200,0,200,200,7,12,0,200,0,0,200,2,200,200,200,200,200,200,200
360790,0,20,0,0,0,1,7,5,0,0,0,0,0,2,200,200,200,200,200,200,200
360803,0,30,2,0,0,1,0,5,0,0,0,0,0,0,5,0,0,200,0,200,200
360803,0,30,2,0,0,1,0,5,0,0,0,0,0,0,200,200,1,200,200,200,200
360803,1,30,2,0,0,1,0,5,0,0,0,0,0,1,200,0,200,200,200,200,200
360804,0,30,1,2,0,1,10,5,0,0,0,18,200,0,6,200,3,200,200,200,200
360804,0,30,1,2,0,1,10,5,0,0,0,18,200,0,7,0,0,0,0,200,200
360806,0,30,0,0,0,1,10,6,0,0,0,0,200,0,4,200,0,0,0,200,200
360806,0,30,0,0,0,1,10,6,0,0,0,0,200,0,6,200,0,0,0,200,200
360806,1,30,0,0,0,1,10,6,0,0,0,0,200,0,200,200,200,200,200,200,200
360806,1,30,0,0,0,1,10,6,0,0,0,0,200,0,200,200,200,200,200,200,200
360806,1,30,0,0,0,1,10,6,0,0,0,0,200,0,200,200,200,200,200,200,200
360806,1,30,0,0,0,1,10,6,0,0,0,0,200,0,200,200,200,200,200,200,200
360819,0,20,2,2,0,1,14,6,0,0,0,5,200,0,200,200,5,200,200,200,200
360819,0,20,2,2,0,1,14,6,0,0,0,5,200,1,6,0,0,200,0,200,200
360819,1,20,2,2,0,1,14,6,0,0,0,5,200,1,4,0,200,200,200,200,200
360819,1,20,2,2,0,1,14,6,0,0,0,5,200,0,4,0,200,200,200,200,200
360822,0,15,0,0,1,1,7,7,0,0,0,11,0,0,5,0,0,0,0,200,200
360822,1,15,0,0,1,1,7,7,0,0,0,11,0,0,6,0,200,200,200,200,200
360823,0,30,200,200,0,1,12,5,0,0,200,0,200,0,8,200,200,200,200,200,200
360823,0,30,200,200,0,1,12,5,0,0,200,0,200,1,5,0,200,200,0,200,200
360833,0,30,2,2,0,1,10,6,0,0,0,20,200,0,5,200,6,200,0,200,200
360833,0,30,2,2,0,1,10,6,0,0,0,20,200,0,5,200,0,200,0,200,200
360833,1,30,2,2,0,1,10,6,0,0,0,20,200,0,5,200,200,200,200,200,200
360834,0,35,0,0,0,4,0,5,0,0,200,17,200,2,200,200,1,200,200,200,200
360834,0,35,0,0,0,4,0,5,0,0,200,17,200,0,6,200,0,200,0,200,200
360834,1,35,0,0,0,4,0,5,0,0,200,17,200,1,200,200,200,200,200,200,200
360837,0,30,2,0,0,1,10,5,0,0,0,18,200,0,5,200,3,0,0,200,200
360837,0,30,2,0,0,1,10,5,0,0,0,18,200,1,6,200,0,0,0,200,200
360838,0,30,0,0,0,1,11,5,0,0,0,0,200,0,7,0,12,0,0,200,200
360838,0,30,0,0,0,1,11,5,0,0,0,0,200,0,6,0,0,0,0,200,200
360847,0,25,0,0,0,1,7,6,0,0,1,11,25,1,5,200,8,0,0,200,200
360852,0,30,1,2,0,1,10,5,0,0,0,0,200,1,7,0,12,0,0,200,200
360852,0,30,1,2,0,1,10,5,0,0,0,0,200,0,7,0,0,0,0,200,200
360852,1,30,1,2,0,1,10,5,0,0,0,0,200,0,200,0,200,200,200,200,200
360856,0,30,2,2,0,1,14,6,0,0,0,23,200,1,200,0,7,200,200,200,200
360856,0,30,2,2,0,1,14,6,0,0,0,23,200,0,6,0,0,0,0,200,200
360856,1,30,2,2,0,1,14,6,0,0,0,23,200,1,200,0,200,200,200,200,200
360857,0,35,0,0,200,200,12,5,0,200,200,17,200,0,6,200,1,200,0,200,200
360857,0,35,0,0,200,200,12,5,0,200,200,17,200,1,6,200,0,200,0,200,200
360859,0,30,1,2,0,4,10,5,0,0,0,16,200,0,200,200,8,200,200,200,200
360859,0,30,1,2,0,4,10,5,0,0,0,16,200,0,6,0,0,0,0,200,200
360859,1,30,1,2,0,4,10,5,0,0,0,16,200,0,5,0,200,200,200,200,200
360859,1,30,1,2,0,4,10,5,0,0,0,16,200,1,6,0,200,200,200,200,200
360863,0,30,1,2,0,1,0,5,0,0,0,17,200,1,7,200,1,200,0,200,200
360863,0,30,1,2,0,1,0,5,0,0,0,17,200,0,5,0,0,0,0,200,200
360864,0,30,0,0,0,1,7,5,0,0,0,0,200,2,200,200,200,200,200,200,200
360865,0,30,0,0,0,1,14,5,0,0,0,200,200,0,7,0,200,200,0,200,200
360865,0,30,0,0,0,1,14,5,0,0,0,200,200,1,9,0,200,200,0,200,200
360871,0,10,0,0,0,1,7,7,0,0,0,0,0,1,200,200,200,200,200,200,200
360877,0,30,0,0,0,1,10,2,0,0,0,18,16,1,5,200,3,200,200,200,200
360877,0,30,0,0,0,1,10,2,0,0,0,18,16,0,7,0,0,0,0,200,200
360883,0,30,0,0,0,1,5,5,0,0,0,11,25,0,5,200,12,0,0,200,200
360889,0,30,0,0,0,1,7,5,0,0,0,20,0,0,200,200,200,200,200,200,200
360891,0,30,0,0,0,1,7,6,0,0,0,200,200,2,200,200,200,200,200,200,200
360893,0,30,0,0,0,1,2,5,0,0,0,0,0,0,5,0,200,0,0,200,200
360895,0,35,1,2,0,1,10,5,0,0,200,18,14,0,200,200,3,0,0,200,200
360895,0,35,1,2,0,1,10,5,0,0,200,18,14,0,9,0,0,0,0,200,200
360895,1,35,1,2,0,1,10,5,0,0,200,18,14,200,200,0,200,200,200,200,200
360907,0,30,0,0,0,3,10,5,0,0,0,22,0,0,200,200,2,200,200,200,200
360907,0,30,0,0,0,3,10,5,0,0,0,22,0,0,6,200,0,0,0,200,200
360907,1,30,0,0,0,3,10,5,0,0,0,22,0,0,4,200,200,200,200,200,200
360907,1,30,0,0,0,3,10,5,0,0,0,22,0,1,7,200,200,200,200,200,200
360909,0,30,200,200,0,1,7,5,0,0,0,17,200,0,200,200,7,200,200,200,200
360909,1,30,200,200,0,1,7,5,0,0,0,17,200,0,1,0,200,200,200,200,200
360909,1,30,200,200,0,1,7,5,0,0,0,17,200,0,6,0,200,200,200,200,200
360914,0,30,0,0,0,1,14,5,0,0,0,16,0,0,5,7,3,0,0,200,200
360914,0,30,0,0,0,1,14,5,0,0,0,16,0,0,5,200,0,0,0,200,200
360918,4,30,0,0,0,3,8,6,0,0,0,0,0,0,7,2,200,200,0,200,200
360918,0,30,0,0,0,3,8,6,0,0,0,0,0,1,5,200,200,200,0,200,200
360925,0,30,1,2,0,3,10,5,0,0,0,16,18,1,6,200,3,0,200,200,200
360925,0,30,1,2,0,3,10,5,0,0,0,16,18,1,5,0,0,0,0,200,200
360925,1,30,1,2,0,3,10,5,0,0,0,16,18,0,200,0,200,200,200,200,200
360925,1,30,1,2,0,3,10,5,0,0,0,16,18,1,200,200,200,200,200,200,200
360939,0,30,0,0,0,4,7,6,0,0,0,22,22,0,200,200,2,200,200,200,200
360942,0,30,2,2,0,4,10,5,0,0,0,16,200,0,4,0,3,0,0,200,200
360942,0,30,2,2,0,4,10,5,0,0,0,16,200,1,6,0,0,0,0,200,200
360944,0,30,2,2,0,2,8,6,0,0,0,0,0,1,6,0,200,0,0,200,200
360944,4,30,2,2,0,2,8,6,0,0,0,0,0,0,3,7,1,0,0,200,200
360948,0,25,200,200,200,200,7,5,0,200,200,0,200,0,6,200,12,200,0,200,200
360950,0,30,1,3,0,3,3,2,0,0,0,6,200,0,6,200,5,0,0,200,200
360950,0,30,1,3,0,3,3,2,0,0,0,6,200,1,4,200,0,0,0,200,0
360966,0,30,0,0,0,3,14,5,0,0,0,22,200,2,200,200,2,200,200,200,200
360966,0,30,0,0,0,3,14,5,0,0,0,22,200,0,6,0,0,0,0,200,200
360972,0,10,0,0,1,4,7,7,0,0,0,20,20,0,8,0,6,200,200,200,200
360975,0,30,0,0,0,3,12,5,0,0,200,22,16,0,7,0,12,200,200,200,200
360975,0,30,0,0,0,3,12,5,0,0,200,22,16,0,8,0,2,200,200,200,200
360975,1,30,0,0,0,3,12,5,0,0,200,22,16,1,200,0,200,200,200,200,200
360975,1,30,0,0,0,3,12,5,0,0,200,22,16,0,200,200,200,200,200,200,200
360987,0,30,1,2,0,0,12,5,2,0,0,21,0,0,4,0,4,0,0,200,200
360987,0,30,1,2,0,0,12,5,2,0,0,21,0,0,6,0,0,0,0,200,200
360987,1,30,1,2,0,0,12,5,2,0,0,21,0,0,5,0,200,200,200,200,200
360991,0,30,1,2,0,3,10,5,0,0,0,6,18,0,7,200,5,200,200,200,200
360991,0,30,1,2,0,3,10,5,0,0,0,6,18,1,7,0,0,0,0,200,200
360992,0,30,0,0,0,3,7,6,0,0,0,0,0,2,200,200,200,200,200,200,200
361004,0,30,0,0,1,3,7,5,0,0,0,11,0,0,6,200,10,200,0,200,200
361014,0,30,1,2,0,1,12,5,0,0,0,22,22,0,6,7,0,0,0,200,200
361014,0,30,1,2,0,1,12,5,0,0,0,22,22,1,6,7,0,0,0,200,200
361029,0,25,0,0,0,3,2,5,0,0,0,200,0,0,6,0,12,0,0,200,200
361052,0,30,1,2,0,3,12,2,0,0,0,22,22,0,5,200,1,0,0,200,200
361052,0,30,1,2,0,3,12,2,0,0,0,22,22,0,5,200,0,0,0,200,200
361052,1,30,1,2,0,3,12,2,0,0,0,22,22,0,8,200,200,200,200,200,200
361052,1,30,1,2,0,3,12,2,0,0,0,22,22,1,7,200,200,200,200,200,200
361052,1,30,1,2,0,3,12,2,0,0,0,22,22,0,4,200,200,200,200,200,200
361052,1,30,1,2,0,3,12,2,0,0,0,22,22,0,6,200,200,200,200,200,200
361061,0,30,2,2,0,3,0,5,0,0,0,17,0,0,6,0,1,200,0,200,200
361061,0,30,2,2,0,3,0,5,0,0,0,17,0,0,6,0,0,200,0,200,200
361063,0,50,200,200,0,0,7,5,0,0,200,14,200,2,200,200,200,200,200,200,200
361069,0,30,200,2,1,3,2,2,0,0,0,27,0,0,7,200,12,0,2,200,200
361069,1,30,200,2,1,3,2,2,0,0,0,27,0,1,5,200,200,200,200,200,200
361071,0,30,0,0,0,3,7,5,0,0,0,0,11,0,6,200,12,0,0,200,200
361079,0,30,0,0,0,3,12,6,0,0,200,16,200,0,5,0,8,200,200,200,200
361079,0,30,0,0,0,3,12,6,0,0,200,16,200,0,4,0,0,200,0,200,200
361079,1,30,0,0,0,3,12,6,0,0,200,16,200,200,200,0,200,200,200,200,200
361079,1,30,0,0,0,3,12,6,0,0,200,16,200,1,200,0,200,200,200,200,200
361079,1,30,0,0,0,3,12,6,0,0,200,16,200,0,200,0,200,200,200,200,200
361080,0,30,200,200,200,3,7,6,0,200,0,0,0,2,200,200,200,200,200,200,200
361086,0,30,3,2,0,3,12,3,0,0,0,14,11,0,4,200,12,0,0,200,200
361086,0,30,3,2,0,3,12,3,0,0,0,14,11,0,4,200,12,0,0,200,200
361091,0,25,200,200,200,3,10,5,0,200,200,18,16,2,200,200,3,200,200,200,200
361091,0,25,200,200,200,3,10,5,0,200,200,18,16,1,6,200,200,200,0,200,200
361093,0,30,2,2,0,3,0,5,0,0,0,5,200,0,200,0,0,0,0,200,200
361093,0,30,2,2,0,3,0,5,0,0,0,5,200,1,200,200,5,200,200,200,200
361093,1,30,2,2,0,3,0,5,0,0,0,5,200,0,3,0,200,200,200,200,200
361093,1,30,2,2,0,3,0,5,0,0,0,5,200,0,3,0,200,200,200,200,200
361093,1,30,2,2,0,3,0,5,0,0,0,5,200,0,3,0,200,200,200,200,200
361101,0,15,0,0,0,3,5,0,0,0,0,0,200,0,200,0,0,0,0,200,200
361101,1,15,0,0,0,3,5,0,0,0,0,0,200,0,200,0,200,200,200,200,200
361104,0,35,0,0,0,3,4,3,3,0,1,11,200,0,5,3,200,0,0,200,200
361119,0,35,0,0,0,3,2,6,0,0,0,10,16,0,3,200,13,0,0,200,200
361119,1,35,0,0,0,3,2,6,0,0,0,10,16,0,200,1,200,200,200,200,200
361119,1,35,0,0,0,3,2,6,0,0,0,10,16,1,3,0,200,200,200,200,200
361139,0,30,0,0,0,3,12,3,0,0,0,0,0,1,200,200,4,200,200,200,200
361139,0,30,0,0,0,3,12,3,0,0,0,0,0,1,5,200,0,0,0,200,200
361139,1,30,0,0,0,3,12,3,0,0,0,0,0,0,5,200,200,200,200,200,200
361144,0,25,2,2,0,0,2,5,2,0,0,12,0,0,5,200,12,0,0,200,200
361149,0,30,1,2,0,3,14,5,2,0,0,0,0,1,5,0,200,0,0,200,200
361149,0,30,1,2,0,3,14,5,2,0,0,0,0,0,5,0,200,0,0,200,200
361149,1,30,1,2,0,3,14,5,2,0,0,0,0,1,5,0,200,200,200,200,200
361149,1,30,1,2,0,3,14,5,2,0,0,0,0,1,5,0,200,200,200,200,200
361149,1,30,1,2,0,3,14,5,2,0,0,0,0,1,5,0,200,200,200,200,200
361149,1,30,1,2,0,3,14,5,2,0,0,0,0,0,5,0,200,200,200,200,200
361149,1,30,1,2,0,3,14,5,2,0,0,0,0,0,5,0,200,200,200,200,200
361149,1,30,1,2,0,3,14,5,2,0,0,0,0,1,5,0,200,200,200,200,200
361188,1,30,1,2,0,3,14,6,0,0,0,25,200,200,200,200,200,200,200,200,200
361188,0,30,1,2,0,3,14,6,0,0,0,25,200,2,200,200,7,200,200,200,200
361188,0,30,1,2,0,3,14,6,0,0,0,25,200,0,6,0,12,0,0,200,200
361188,1,30,1,2,0,3,14,6,0,0,0,25,200,2,200,200,200,200,200,200,200
361188,1,30,1,2,0,3,14,6,0,0,0,25,200,0,6,200,200,200,200,200,200
361188,1,30,1,2,0,3,14,6,0,0,0,25,200,1,6,200,200,200,200,200,200
361188,1,30,1,2,0,3,14,6,0,0,0,25,200,0,6,200,200,200,200,200,200
361188,1,30,1,2,0,3,14,6,0,0,0,25,200,0,7,200,200,200,200,200,200
361197,0,30,0,0,0,3,10,2,0,0,200,0,200,0,7,200,200,200,0,200,200
361197,0,30,0,0,0,3,10,2,0,0,200,0,200,0,6,200,12,200,0,200,200
361198,0,30,2,2,0,3,0,5,0,0,0,17,14,0,200,200,5,200,200,200,200
